time,spatial_ref,values,indice
2022-03-23 03:19:51.820261,4326,0.608235207802927,0
2022-03-23 03:20:15.728245,4326,0.5903007380305844,0
2022-03-24 03:14:12.685366,4326,0.5402509496491209,0
2022-04-08 03:19:49.246987,4326,0.401187314768794,0
2022-04-08 03:20:13.150736,4326,0.2966014897849529,0
2022-04-09 03:14:09.306474,4326,0.28284266846321127,0
2022-04-16 03:19:51.651930,4326,0.3680512646301225,0
2022-04-16 03:20:15.559889,4326,0.2949386404947901,0
2022-04-24 03:19:49.284493,4326,0.407092235439701,0
2022-04-24 03:20:13.200949,4326,0.4236792129862652,0
2022-04-25 03:13:59.967091,4326,0.45654846816353006,0
2022-05-03 03:14:03.459407,4326,0.4959091087534622,0
2022-05-10 03:19:55.021649,4326,0.5639839115053966,0
2022-05-10 03:20:18.925396,4326,0.5133218413735245,0
2022-05-11 03:13:53.461831,4326,0.6873475974097828,0
2022-06-03 03:19:33.393273,4326,0.005587227323804358,0
2022-06-03 03:19:57.305469,4326,0.4925644954005521,0
2022-06-04 03:14:16.962707,4326,0.779619090882969,0
2022-06-12 03:13:49.222515,4326,0.7269579382974103,0
2022-06-19 03:19:43.334878,4326,0.6660664683945674,0
2022-06-19 03:20:07.242837,4326,0.7681875060724511,0
2022-06-20 03:14:27.212213,4326,0.7714482156770914,0
2022-07-05 03:19:53.089337,4326,0.6980218344015485,0
2022-07-05 03:20:16.997298,4326,0.7040168463109032,0
2022-03-23 03:19:51.820261,4326,0.5846525398353879,1
2022-03-23 03:20:15.728245,4326,0.5654124084093567,1
2022-03-24 03:14:12.685366,4326,0.5345898419414666,1
2022-04-08 03:19:49.246987,4326,0.405245062962854,1
2022-04-08 03:20:13.150736,4326,0.2937865802970207,1
2022-04-09 03:14:09.306474,4326,0.27784437342857105,1
2022-04-16 03:19:51.651930,4326,0.37422555704257604,1
2022-04-16 03:20:15.559889,4326,0.3038905428845261,1
2022-04-24 03:19:49.284493,4326,0.4082137744478419,1
2022-04-24 03:20:13.200949,4326,0.4261424217145262,1
2022-04-25 03:13:59.967091,4326,0.46398465921128984,1
2022-05-03 03:14:03.459407,4326,0.5609435157302795,1
2022-05-10 03:19:55.021649,4326,0.6633455399158025,1
2022-05-10 03:20:18.925396,4326,0.52772278911059,1
2022-05-11 03:13:53.461831,4326,0.694623121044171,1
2022-06-03 03:19:33.393273,4326,0.10150657534762665,1
2022-06-03 03:19:57.305469,4326,0.5064598794135042,1
2022-06-04 03:14:16.962707,4326,0.7750090378606403,1
2022-06-12 03:13:49.222515,4326,0.7178726927365885,1
2022-06-19 03:19:43.334878,4326,0.6380303681470818,1
2022-06-19 03:20:07.242837,4326,0.7550959740661544,1
2022-06-20 03:14:27.212213,4326,0.7670668589070244,1
2022-07-05 03:19:53.089337,4326,0.691984026426473,1
2022-07-05 03:20:16.997298,4326,0.703424198389262,1
2022-03-23 03:20:15.728245,4326,0.5931026984104008,2
2022-03-24 03:14:12.685366,4326,0.555249417728122,2
2022-04-08 03:20:13.150736,4326,0.24741130273632747,2
2022-04-09 03:14:09.306474,4326,0.23749177564572962,2
2022-04-16 03:20:15.559889,4326,0.26292443898550716,2
2022-04-24 03:20:13.200949,4326,0.4035588504554253,2
2022-04-25 03:13:59.967091,4326,0.43536836596165296,2
2022-05-03 03:14:03.459407,4326,0.6064012968410134,2
2022-05-10 03:20:18.925396,4326,0.5094137044377963,2
2022-05-11 03:13:53.461831,4326,0.697525381670358,2
2022-05-19 03:14:11.246989,4326,0.7618712719620732,2
2022-06-03 03:19:57.305469,4326,0.5834882016208938,2
2022-06-04 03:14:16.962707,4326,0.7954114236909829,2
2022-06-12 03:13:49.222515,4326,0.7203922347767844,2
2022-06-19 03:20:07.242837,4326,0.7890596054454366,2
2022-06-20 03:14:27.212213,4326,0.7589572674412197,2
2022-07-05 03:20:16.997298,4326,0.6818252971896398,2
2022-03-23 03:19:51.820261,4326,0.6837370910143808,3
2022-03-23 03:20:15.728245,4326,0.5872242579109583,3
2022-03-24 03:14:12.685366,4326,0.5241558796596567,3
2022-04-08 03:19:49.246987,4326,0.4678659128143967,3
2022-04-08 03:20:13.150736,4326,0.25563054892758047,3
2022-04-09 03:14:09.306474,4326,0.2642056625255931,3
2022-04-16 03:19:51.651930,4326,0.19697537882001592,3
2022-04-16 03:20:15.559889,4326,0.27345048918172127,3
2022-04-24 03:20:13.200949,4326,0.41119052612282503,3
2022-04-25 03:13:59.967091,4326,0.4679591157117669,3
2022-05-03 03:14:03.459407,4326,0.5085925723364481,3
2022-05-10 03:20:18.925396,4326,0.4899343131216053,3
2022-05-11 03:13:53.461831,4326,0.6961463164798224,3
2022-06-03 03:19:57.305469,4326,0.5404700328567744,3
2022-06-04 03:14:16.962707,4326,0.7893681034946659,3
2022-06-12 03:13:49.222515,4326,0.7281215251639022,3
2022-06-19 03:19:43.334878,4326,0.8065955494415897,3
2022-06-19 03:20:07.242837,4326,0.772234943190249,3
2022-06-20 03:14:27.212213,4326,0.7622782446799852,3
2022-07-05 03:19:53.089337,4326,0.7945435500723321,3
2022-07-05 03:20:16.997298,4326,0.6973992064655717,3
2022-03-23 03:19:51.820261,4326,0.5384185762314628,4
2022-03-23 03:20:15.728245,4326,0.5690721509592448,4
2022-03-24 03:14:12.685366,4326,0.5379128043260981,4
2022-04-08 03:19:49.246987,4326,0.38551066860026095,4
2022-04-08 03:20:13.150736,4326,0.36043576353607026,4
2022-04-09 03:14:09.306474,4326,0.33305462393746005,4
2022-04-16 03:19:51.651930,4326,0.3849046096618341,4
2022-04-16 03:20:15.559889,4326,0.3365903763621761,4
2022-04-24 03:19:49.284493,4326,0.42004490114142445,4
2022-04-24 03:20:13.200949,4326,0.4314284263730897,4
2022-04-25 03:13:59.967091,4326,0.43990983179162546,4
2022-05-03 03:14:03.459407,4326,0.49263971182078664,4
2022-05-10 03:19:55.021649,4326,0.5057937007544939,4
2022-05-10 03:20:18.925396,4326,0.49119788974950457,4
2022-05-11 03:13:53.461831,4326,0.6399209215505663,4
2022-06-03 03:19:33.393273,4326,0.013753329795588609,4
2022-06-03 03:19:57.305469,4326,0.39349671036099987,4
2022-06-04 03:14:16.962707,4326,0.7607707902795421,4
2022-06-12 03:13:49.222515,4326,0.7161793220013325,4
2022-06-19 03:19:43.334878,4326,0.6374126332171339,4
2022-06-19 03:20:07.242837,4326,0.7426824341713383,4
2022-06-20 03:14:27.212213,4326,0.7727521790858392,4
2022-07-05 03:19:53.089337,4326,0.6400163281789851,4
2022-07-05 03:20:16.997298,4326,0.6893541926219808,4
2022-03-23 03:19:51.820261,4326,0.7213150899599856,5
2022-03-23 03:20:15.728245,4326,0.6320737581931624,5
2022-03-24 03:14:12.685366,4326,0.547782403948081,5
2022-04-08 03:19:49.246987,4326,0.4217558853126099,5
2022-04-08 03:20:13.150736,4326,0.2845432862168484,5
2022-04-09 03:14:09.306474,4326,0.27615247538824955,5
2022-04-16 03:19:51.651930,4326,0.35994709871873687,5
2022-04-16 03:20:15.559889,4326,0.2802948926171101,5
2022-04-24 03:19:49.284493,4326,0.3286605436428176,5
2022-04-24 03:20:13.200949,4326,0.3951096046228517,5
2022-04-25 03:13:59.967091,4326,0.4472719643044419,5
2022-05-03 03:14:03.459407,4326,0.49590042545087626,5
2022-05-10 03:20:18.925396,4326,0.4756186900247196,5
2022-05-11 03:13:53.461831,4326,0.6860612696777194,5
2022-06-03 03:19:57.305469,4326,0.53157898535505,5
2022-06-04 03:14:16.962707,4326,0.7898176069424109,5
2022-06-12 03:13:49.222515,4326,0.7334637318827366,5
2022-06-19 03:19:43.334878,4326,0.7135317183431564,5
2022-06-19 03:20:07.242837,4326,0.7787939254425097,5
2022-06-20 03:14:27.212213,4326,0.767376183430773,5
2022-07-05 03:19:53.089337,4326,0.7695204445377529,5
2022-07-05 03:20:16.997298,4326,0.7171531316601948,5
2022-03-23 03:20:15.728245,4326,0.5768586772137049,6
2022-03-24 03:14:12.685366,4326,0.510219064081307,6
2022-04-08 03:20:13.150736,4326,0.24200035432695408,6
2022-04-09 03:14:09.306474,4326,0.25281562476783476,6
2022-04-16 03:20:15.559889,4326,0.27373074319593593,6
2022-04-24 03:20:13.200949,4326,0.44055480409938785,6
2022-04-25 03:13:59.967091,4326,0.48728468960555327,6
2022-05-03 03:14:03.459407,4326,0.5040265429686289,6
2022-05-10 03:20:18.925396,4326,0.4958401368607686,6
2022-05-11 03:13:53.461831,4326,0.7090230798918769,6
2022-05-19 03:14:11.246989,4326,0.7011872721372807,6
2022-06-03 03:19:57.305469,4326,0.5683714394413862,6
2022-06-04 03:14:16.962707,4326,0.7925863655241885,6
2022-06-12 03:13:49.222515,4326,0.7224748024026129,6
2022-06-19 03:20:07.242837,4326,0.7698213065358711,6
2022-06-20 03:14:27.212213,4326,0.7549342568036622,6
2022-07-05 03:20:16.997298,4326,0.6881005886777306,6
2022-03-23 03:20:15.728245,4326,0.6000453400171809,7
2022-03-24 03:14:12.685366,4326,0.5187149640469573,7
2022-04-08 03:20:13.150736,4326,0.24238603599798905,7
2022-04-09 03:14:09.306474,4326,0.24958776404383828,7
2022-04-16 03:20:15.559889,4326,0.2759600826560316,7
2022-04-24 03:20:13.200949,4326,0.4380953736190526,7
2022-04-25 03:13:59.967091,4326,0.4810715429166136,7
2022-05-03 03:14:03.459407,4326,0.5222703228130696,7
2022-05-10 03:20:18.925396,4326,0.5079211505861504,7
2022-05-11 03:13:53.461831,4326,0.7061499882363567,7
2022-05-19 03:14:11.246989,4326,0.7011872721372807,7
2022-06-03 03:19:57.305469,4326,0.5715356843163781,7
2022-06-04 03:14:16.962707,4326,0.791795773887481,7
2022-06-12 03:13:49.222515,4326,0.7185518243127276,7
2022-06-19 03:20:07.242837,4326,0.7629060352624805,7
2022-06-20 03:14:27.212213,4326,0.7521226848462635,7
2022-07-05 03:20:16.997298,4326,0.6917055390144841,7
2022-03-23 03:20:15.728245,4326,0.6379916496027112,8
2022-03-24 03:14:12.685366,4326,0.5460635772918564,8
2022-04-08 03:19:49.246987,4326,0.43543408113611304,8
2022-04-08 03:20:13.150736,4326,0.2611945347695272,8
2022-04-09 03:14:09.306474,4326,0.26625635591402874,8
2022-04-16 03:20:15.559889,4326,0.271760543347895,8
2022-04-24 03:20:13.200949,4326,0.37981618876416273,8
2022-04-25 03:13:59.967091,4326,0.45099805115957475,8
2022-05-03 03:14:03.459407,4326,0.4958551775682068,8
2022-05-10 03:20:18.925396,4326,0.467303924439638,8
2022-05-11 03:13:53.461831,4326,0.6912956797800711,8
2022-06-03 03:19:57.305469,4326,0.5492832631767803,8
2022-06-04 03:14:16.962707,4326,0.7890257651818402,8
2022-06-12 03:13:49.222515,4326,0.7273376090371368,8
2022-06-19 03:20:07.242837,4326,0.7795315323681634,8
2022-06-20 03:14:27.212213,4326,0.7607671177145697,8
2022-07-05 03:20:16.997298,4326,0.7079476067281745,8
2022-03-23 03:20:15.728245,4326,0.6373314743752412,9
