time,spatial_ref,values,indice
2022-03-23 03:20:15.728245,4326,0.315184229168436,0
2022-04-08 03:20:13.150736,4326,0.29763024977313407,0
2022-04-16 03:20:15.559889,4326,0.23266584283240496,0
2022-04-24 03:20:13.200949,4326,0.32056382447291926,0
2022-05-02 03:20:09.465256,4326,0.26532606018183624,0
2022-05-10 03:20:18.925396,4326,0.3534921112222543,0
2022-05-26 03:20:21.142529,4326,0.5158921837915126,0
2022-06-03 03:19:57.305469,4326,-0.013692551968124007,0
2022-06-11 03:20:33.246258,4326,0.6830985964728296,0
2022-06-19 03:20:07.242837,4326,0.745408768823313,0
2022-06-28 03:14:07.550982,4326,0.2271705533720132,0
2022-07-05 03:20:16.997298,4326,0.8129820171561386,0
2022-07-13 03:20:38.965531,4326,0.5873528086984516,0
2022-03-23 03:20:15.728245,4326,0.1257735324461455,1
2022-03-24 03:14:12.685366,4326,0.5295129401023786,1
2022-04-01 03:13:58.770662,4326,0.022581223838305634,1
2022-04-08 03:20:13.150736,4326,0.13915740168214083,1
2022-04-09 03:14:09.306474,4326,0.21433279323318596,1
2022-04-16 03:20:15.559889,4326,-0.006011200463090256,1
2022-04-24 03:20:13.200949,4326,0.06789093365182627,1
2022-04-25 03:13:59.967091,4326,0.4015077980552057,1
2022-05-02 03:20:09.465256,4326,0.4953274372901931,1
2022-05-03 03:14:03.459407,4326,0.5085925708452804,1
2022-05-10 03:20:18.925396,4326,0.6859494296102785,1
2022-05-11 03:13:53.461831,4326,0.5854105187234792,1
2022-05-19 03:14:11.246989,4326,0.546579869547525,1
2022-05-26 03:20:21.142529,4326,0.4883712703776165,1
2022-05-27 03:13:44.863668,4326,0.33633964443929076,1
2022-06-03 03:19:57.305469,4326,0.0807453161138458,1
2022-06-04 03:14:16.962707,4326,0.8376328470821413,1
2022-06-11 03:20:33.246258,4326,0.7433883588135963,1
2022-06-12 03:13:49.222515,4326,0.786380263740525,1
2022-06-19 03:20:07.242837,4326,0.8333907122518829,1
2022-06-20 03:14:27.212213,4326,0.6903572610887699,1
2022-06-28 03:14:07.550982,4326,0.4843021858612645,1
2022-07-05 03:20:16.997298,4326,0.08468357248309881,1
2022-07-13 03:20:38.965531,4326,0.03291947638258542,1
2022-03-23 03:20:15.728245,4326,0.7332853711349286,2
2022-04-08 03:20:13.150736,4326,0.3898254576234781,2
2022-04-09 03:14:09.306474,4326,0.3195715764470138,2
2022-04-16 03:20:15.559889,4326,0.2644621547477718,2
2022-04-24 03:20:13.200949,4326,0.3068766223463004,2
2022-04-25 03:13:59.967091,4326,0.13780552073344499,2
2022-05-02 03:20:09.465256,4326,0.26781815949413723,2
2022-05-03 03:14:03.459407,4326,0.12607660265744206,2
2022-05-10 03:20:18.925396,4326,0.4871121515779505,2
2022-05-11 03:13:53.461831,4326,0.3524598741261668,2
2022-05-19 03:14:11.246989,4326,0.49419236904380864,2
2022-05-26 03:20:21.142529,4326,0.3498532663415184,2
2022-05-27 03:13:44.863668,4326,0.16965166342351806,2
2022-06-03 03:19:57.305469,4326,0.13812668046495322,2
2022-06-04 03:14:16.962707,4326,0.8269067972905157,2
2022-06-11 03:20:33.246258,4326,0.7158323115975449,2
2022-06-19 03:20:07.242837,4326,0.16328989941714828,2
2022-06-20 03:14:27.212213,4326,0.7407330451015177,2
2022-06-28 03:14:07.550982,4326,0.6341258347204745,2
2022-07-05 03:20:16.997298,4326,0.43839662435846033,2
2022-07-13 03:20:38.965531,4326,0.2540886156650267,2
2022-03-23 03:20:15.728245,4326,0.5516061680828632,3
2022-04-08 03:20:13.150736,4326,0.3216123096056718,3
2022-04-16 03:20:15.559889,4326,0.08759805654522916,3
2022-04-24 03:20:13.200949,4326,0.3270504485557298,3
2022-05-02 03:20:09.465256,4326,0.4332892930413467,3
2022-05-10 03:20:18.925396,4326,0.74882121506988,3
2022-05-26 03:20:21.142529,4326,0.38119850239099984,3
2022-06-03 03:19:57.305469,4326,-0.017486778261058187,3
2022-06-11 03:20:33.246258,4326,0.7625357718558541,3
2022-06-19 03:20:07.242837,4326,0.8627959893695895,3
2022-07-05 03:20:16.997298,4326,0.7776175519247231,3
2022-07-13 03:20:38.965531,4326,0.1785420830118806,3
2022-03-16 03:14:10.125549,4326,0.2854209942090354,4
2022-03-23 03:20:15.728245,4326,0.2934321766066465,4
2022-03-24 03:14:12.685366,4326,0.25724569881673776,4
2022-04-01 03:13:58.770662,4326,0.029096625064577986,4
2022-04-08 03:20:13.150736,4326,0.18056645842739882,4
2022-04-09 03:14:09.306474,4326,0.19703707450139166,4
2022-04-16 03:20:15.559889,4326,0.2742529387665059,4
2022-04-24 03:20:13.200949,4326,0.5064020257281806,4
2022-04-25 03:13:59.967091,4326,0.3320653000855947,4
2022-05-02 03:20:09.465256,4326,0.03390768423495563,4
2022-05-03 03:14:03.459407,4326,0.1580311842678821,4
2022-05-10 03:20:18.925396,4326,0.7616380286204918,4
2022-05-11 03:13:53.461831,4326,0.3289404297449962,4
